sicaklik,mq7,mq135,toz,event_label
21.55,0.006022,3.694107,4.946217,1
21.17,0.007101,2.642975,4.944227,1
24.05,0.006466,0.190436,0.220899,0
23.81,0.004057,1.596416,2.182744,1
24.36,0.005325,0.189144,0.199485,0
22.56,0.031364,0.958451,1.776041,2
22.79,0.030446,1.471613,1.920391,2
25.29,0.014371,0.955655,0.157766,4
20.72,0.003427,3.276016,4.579829,1
20.61,0.005121,3.602611,2.73253,1
22.6,0.00444,0.174609,0.174864,0
21.8,0.003604,0.154111,0.211008,0
21.45,0.005358,0.231356,0.2075,0
21.5,0.005648,1.170198,4.992131,1
21.79,0.047036,0.574028,1.41127,2
25.01,0.015174,0.542137,0.182517,4
25.35,0.004937,1.120739,0.272109,3
21.2,0.04926,0.760723,1.158357,2
23.68,0.004305,0.725146,0.14178,3
22.63,0.003944,0.23583,0.232655,0
19.62,0.042627,0.637861,1.080038,2
25.6,0.025511,0.926807,0.159561,4
21.58,0.022914,0.617391,1.849618,2
21.68,0.00522,0.92315,0.134735,3
21.83,0.037087,1.04777,1.276422,2
22.51,0.003967,1.659494,2.019558,1
24.04,0.027297,0.547381,0.196393,4
21.76,0.005067,0.86708,0.204411,3
24.5,0.004514,1.027163,0.183782,3
22.79,0.004691,0.210811,0.132898,0
23.99,0.005131,1.554471,5.807014,1
22.14,0.027866,1.300635,1.714281,2
23.1,0.0058,1.014709,0.226096,3
24.1,0.02214,1.424651,1.737637,2
23.95,0.028564,0.73633,0.186687,4
22.1,0.003603,3.329989,4.666843,1
21.72,0.003376,1.357437,2.70681,1
21.31,0.004263,0.262093,0.137354,0
23.93,0.011417,0.983267,0.20754,4
21.43,0.005677,0.116724,0.182496,0
23.03,0.004868,1.432821,3.923413,1
24.81,0.012519,0.806959,0.280225,4
22.25,0.003588,3.425904,5.905822,1
21.09,0.004911,3.177697,2.931291,1
23.2,0.004342,1.052782,0.20124,3
25.83,0.019807,0.526713,0.190433,4
25.21,0.004788,0.968059,0.209659,3
20.82,0.006248,1.306069,3.233513,1
24.52,0.026268,0.670025,0.221761,4
25.35,0.003972,0.741153,0.24648,3
20.85,0.005568,0.234191,0.121799,0
25.56,0.004505,0.670103,0.242184,3
23.59,0.004376,1.42502,5.18296,1
23.56,0.028396,0.842522,1.548441,2
24.12,0.004253,0.754509,0.161253,3
21.88,0.040956,1.336572,1.565905,2
25.69,0.003908,0.733528,0.21512,3
26.23,0.005195,0.768874,0.140174,3
23.27,0.02914,0.591594,0.181095,4
22.13,0.004962,0.257902,0.162482,0
20.38,0.035952,1.210707,1.071222,2
27.18,0.016564,0.802433,0.234318,4
21.88,0.005886,3.837277,3.188267,1
24.43,0.004259,0.933484,0.285529,3
21.57,0.005662,2.049098,2.877008,1
23.54,0.005019,0.669354,0.164938,3
23.15,0.035053,1.11663,1.803707,2
23.94,0.004395,0.701072,0.213572,3
22.49,0.004099,0.256623,0.149828,0
22.78,0.004577,0.665885,0.247986,3
21.93,0.044203,0.878479,1.998483,2
19.03,0.020263,1.463355,1.471473,2
22.84,0.004767,0.275535,0.225251,0
20.84,0.004737,2.628506,5.040223,1
21.31,0.005046,0.225667,0.197474,0
21.28,0.005587,0.240064,0.109281,0
21.96,0.004809,0.153875,0.238921,0
26.82,0.028751,0.878564,0.201613,4
21.37,0.027509,1.389825,1.596698,2
23.05,0.033603,1.449143,1.576434,2
22.29,0.026472,1.129088,1.442764,2
21.1,0.046713,1.188306,1.757423,2
21.05,0.00535,3.444493,5.838852,1
22.21,0.006327,0.186416,0.188423,0
23.01,0.033821,1.046558,0.835268,2
22.66,0.00523,0.641526,0.069581,3
23.9,0.003335,0.929974,0.286684,3
24.08,0.005438,0.930406,0.209154,3
23.09,0.004044,0.617942,0.221315,3
24.75,0.004294,0.769287,0.129925,3
22.25,0.006272,0.164023,0.262312,0
24.53,0.00265,0.776525,0.206177,3
27.03,0.027937,0.540523,0.175749,4
22.3,0.005556,0.320015,0.185221,0
23.64,0.016932,0.605489,0.194973,4
21.98,0.006605,2.667981,5.517981,1
21.83,0.004692,0.163131,0.244552,0
23.67,0.022274,0.706025,0.171885,4
21.76,0.005572,0.250511,0.155322,0
25.57,0.028323,0.90451,0.246328,4
23.27,0.019365,0.632427,0.200609,4
25.37,0.020652,0.713617,0.166879,4
22.23,0.024343,1.455314,1.750325,2
21.57,0.005237,0.143783,0.260514,0
26.29,0.01397,0.923665,0.236006,4
23.39,0.003824,0.186942,0.239122,0
24.85,0.006217,0.768541,0.234009,3
20.61,0.006069,2.025762,3.751507,1
20.99,0.0038,0.220436,0.183357,0
24.33,0.025209,0.536027,0.256933,4
24.27,0.004673,1.146744,0.253985,3
23.05,0.004579,0.719336,0.228687,3
21.12,0.004642,2.350876,5.934078,1
22.56,0.004852,0.865688,0.201359,3
24.86,0.007182,1.097999,0.231546,3
22.27,0.005865,1.834273,2.280699,1
24.19,0.015172,0.805165,0.282826,4
26.8,0.004671,1.154678,0.230562,3
24.23,0.004675,0.87719,0.183951,3
21.97,0.005085,0.239765,0.248563,0
27.81,0.028398,0.669008,0.176227,4
22.69,0.022254,1.461082,0.950973,2
21.91,0.031329,0.514781,1.472882,2
26.09,0.024994,0.639612,0.171147,4
23.52,0.022561,0.962788,0.138932,4
21.25,0.005092,2.352532,4.759538,1
22.32,0.005469,0.251998,0.216249,0
22.02,0.049012,1.035938,1.463751,2
22.9,0.004599,0.184112,0.211733,0
22.99,0.024695,0.62184,1.603868,2
21.6,0.022952,0.858476,0.988454,2
20.76,0.00529,0.1395,0.182076,0
24.94,0.005114,1.033379,0.249388,3
22.56,0.005341,0.844479,0.230899,3
26.41,0.012551,0.533055,0.221863,4
22.22,0.004829,0.1943,0.163715,0
20.74,0.005472,1.577099,5.776466,1
25.1,0.025747,0.905481,0.234994,4
22.2,0.006395,2.866491,4.189235,1
24.47,0.003432,1.08075,0.181265,3
21.84,0.004664,2.931108,5.470033,1
23.94,0.005665,0.715023,0.263337,3
22.2,0.045299,0.557352,1.281844,2
22.23,0.004455,0.203777,0.237128,0
23.14,0.005026,1.065165,0.157263,3
22.66,0.019246,0.625327,0.222006,4
23.29,0.025362,0.552214,0.955438,2
23.3,0.032912,0.555416,1.229423,2
24.75,0.028749,0.695678,0.195171,4
25.17,0.026335,0.594634,0.222515,4
23.96,0.005535,0.62378,0.062873,3
25.08,0.003927,0.804604,0.221806,3
23.2,0.005859,0.753809,0.195527,3
21.77,0.031362,0.67623,1.220863,2
25.03,0.023041,0.679275,0.207604,4
21.06,0.023679,1.339714,1.488551,2
25.97,0.011247,0.779216,0.191508,4
26.34,0.014845,0.526853,0.219559,4
20.77,0.005434,1.35111,3.57871,1
21.71,0.005513,1.221191,2.261992,1
24.44,0.004274,1.175615,0.232338,3
21.49,0.004475,0.188071,0.210244,0
23.19,0.005757,2.109117,4.651752,1
23.34,0.002838,1.308239,5.939391,1
21.0,0.004543,0.222415,0.165207,0
25.17,0.004789,0.665172,0.23314,3
22.11,0.034395,0.629806,1.377187,2
24.44,0.005437,0.788402,0.15711,3
25.61,0.005569,0.847881,0.276003,3
21.12,0.021511,0.965128,0.986046,2
22.04,0.004184,0.809424,0.216726,3
24.39,0.01271,0.754886,0.216155,4
22.38,0.004154,0.144945,0.288361,0
24.83,0.006021,0.890081,0.174347,3
25.27,0.010851,0.548819,0.142551,4
25.95,0.012011,0.821506,0.213726,4
22.24,0.004436,0.179866,0.157592,0
23.28,0.006119,0.632149,0.249979,3
22.73,0.005152,0.231622,0.17621,0
23.64,0.005301,0.795645,0.267315,3
23.83,0.003926,0.900215,0.197628,3
22.82,0.040842,0.816266,1.177196,2
24.81,0.003862,2.733899,5.827266,1
23.24,0.00551,0.288966,0.147778,0
22.11,0.028239,1.30084,1.977069,2
21.11,0.004449,3.687826,2.1393,1
23.18,0.024501,0.633003,0.221277,4
23.17,0.005617,0.81593,0.093823,3
21.86,0.005292,0.191722,0.216669,0
21.22,0.004354,0.284392,0.213394,0
27.92,0.023176,0.733,0.140052,4
21.62,0.004881,1.962428,5.447861,1
26.64,0.027006,0.857949,0.24251,4
23.91,0.004109,0.197206,0.25031,0
21.8,0.043371,0.51381,1.574774,2
23.24,0.005502,1.948079,5.266291,1
26.1,0.017011,0.918323,0.12344,4
20.98,0.049547,1.447207,1.308165,2
23.86,0.025753,0.82604,0.202744,4
22.63,0.004949,0.664301,0.216139,3
25.32,0.006863,0.887312,0.160952,3
19.12,0.005355,0.113397,0.266811,0
21.62,0.020318,0.742118,1.514298,2
22.01,0.034375,0.527089,1.229041,2
24.11,0.003739,0.724411,0.17813,3
26.68,0.02823,0.996767,0.265798,4
22.55,0.049342,1.372056,1.99974,2
22.33,0.005977,0.191746,0.257766,0
22.31,0.046072,0.876162,1.231904,2
22.22,0.006769,0.234814,0.228421,0
21.89,0.004879,3.492553,5.529794,1
25.13,0.024872,0.597196,0.129555,4
22.69,0.007315,0.127905,0.142154,0
24.04,0.004114,0.886473,0.223066,3
23.39,0.005422,0.218786,0.188115,0
25.62,0.006148,1.046942,0.191176,3
24.03,0.002836,0.175891,0.239609,0
21.89,0.005135,3.008435,2.486069,1
22.61,0.026518,0.712338,0.189024,4
19.03,0.005065,0.308087,0.218101,0
21.62,0.005004,0.260118,0.1697,0
22.47,0.005186,0.983188,0.158605,3
26.85,0.017518,0.55848,0.272777,4
19.97,0.004909,1.69352,4.562996,1
23.93,0.005144,0.603037,0.249518,3
26.99,0.011094,0.890314,0.237818,4
24.88,0.004873,1.17611,0.204294,3
23.12,0.005699,0.075218,0.174522,0
22.54,0.029977,1.267061,0.91249,2
21.27,0.00409,0.232963,0.207572,0
24.22,0.004321,1.141753,0.260301,3
22.6,0.040044,0.790111,1.681481,2
19.18,0.005004,3.0265,2.86256,1
23.36,0.00637,1.506744,5.578732,1
23.77,0.005004,0.938253,0.200682,3
22.91,0.004095,2.215924,5.831647,1
27.43,0.014442,0.599645,0.162246,4
25.96,0.021642,0.520528,0.308133,4
22.46,0.006232,0.107961,0.211847,0
25.99,0.019569,0.679536,0.098706,4
24.89,0.021956,0.846269,0.239576,4
20.9,0.024579,1.213954,1.187415,2
22.37,0.031526,1.23642,1.769751,2
24.84,0.022007,0.811016,0.209501,4
21.0,0.005337,0.172247,0.166002,0
25.06,0.005662,0.848417,0.187256,3
28.49,0.020591,0.991535,0.296469,4
23.1,0.00471,1.004525,0.249463,3
20.91,0.00451,0.190612,0.176241,0
24.91,0.003428,1.113008,0.259624,3
20.34,0.004416,0.169988,0.178264,0
23.33,0.005989,0.819118,0.213518,3
21.46,0.004132,0.173875,0.212498,0
22.24,0.006808,2.80044,5.791514,1
22.77,0.002908,0.215205,0.198627,0
22.62,0.006741,1.012365,0.233199,3
21.86,0.00523,1.41441,2.228069,1
22.34,0.00595,2.59365,4.326064,1
22.4,0.036405,0.953967,0.902771,2
25.25,0.011283,0.795436,0.253709,4
25.26,0.022714,0.680783,0.126285,4
25.14,0.029116,0.675729,0.204227,4
22.51,0.028199,0.938751,0.937853,2
22.34,0.006041,0.190237,0.187868,0
22.21,0.00437,3.757991,3.468118,1
22.98,0.004425,0.159303,0.148441,0
23.18,0.003871,3.358946,2.246112,1
22.0,0.00573,3.246836,5.039648,1
22.53,0.027156,1.457697,1.708417,2
22.57,0.031102,0.967891,0.97784,2
21.87,0.007346,1.11706,0.232998,3
22.45,0.004859,0.195125,0.210045,0
21.04,0.034434,1.045546,1.47423,2
27.97,0.026119,0.546906,0.127283,4
23.4,0.013998,0.525425,0.186801,4
22.75,0.005122,0.741882,0.211342,3
27.43,0.027046,0.7753,0.261949,4
22.46,0.004638,3.830274,5.53144,1
22.3,0.007405,0.881827,0.222653,3
25.25,0.022636,0.947678,0.172429,4
27.62,0.020612,0.57607,0.214841,4
21.1,0.043018,1.305884,1.432752,2
25.57,0.02108,0.972602,0.152218,4
24.17,0.02564,0.67049,0.140915,4
22.87,0.005463,0.129867,0.138314,0
23.91,0.004242,1.042744,0.167585,3
25.42,0.005865,0.877283,0.12875,3
24.03,0.005204,0.829992,0.235043,3
23.55,0.019665,0.66078,0.169521,4
21.38,0.004407,0.154439,0.189727,0
21.06,0.045262,1.202214,1.769131,2
22.16,0.025072,0.717088,1.570599,2
23.4,0.004934,0.645671,0.158885,3
21.84,0.003135,3.60681,4.172415,1
20.48,0.004459,0.153237,0.130233,0
21.09,0.039001,1.02505,1.118505,2
23.51,0.004846,1.102215,0.213788,3
22.1,0.004193,2.409767,2.629998,1
22.31,0.005039,0.725475,0.223465,3
22.2,0.005876,2.498452,2.511171,1
24.5,0.003603,0.846206,0.226755,3
24.45,0.005276,1.007424,0.143377,3
24.49,0.0067,0.996449,0.217381,3
22.09,0.004962,3.117084,4.591582,1
24.69,0.026843,0.732581,0.168347,4
21.52,0.003536,0.208484,0.244998,0
22.9,0.004644,2.346421,5.401687,1
22.09,0.002749,2.374967,4.876877,1
22.54,0.039005,0.877884,1.341396,2
22.05,0.003296,1.284629,2.453408,1
23.13,0.006033,1.422326,2.475835,1
21.28,0.026263,1.371817,1.625264,2
26.58,0.005871,1.124446,0.172235,3
21.92,0.002725,3.063044,3.957485,1
22.03,0.004028,3.220838,2.07904,1
22.56,0.006778,0.795123,0.23082,3
23.56,0.005774,1.040992,0.227319,3
21.49,0.042691,0.63215,0.866487,2
22.16,0.002354,2.199703,2.318407,1
24.81,0.021364,0.82855,1.712021,2
21.69,0.02992,1.012923,1.831341,2
21.69,0.006054,0.271941,0.190622,0
25.12,0.026027,0.888241,0.180535,4
21.52,0.005638,1.745697,3.465985,1
20.92,0.048544,1.303306,1.310756,2
22.27,0.005876,0.150018,0.181734,0
22.98,0.017871,0.638806,0.22616,4
24.89,0.004737,1.094767,0.143971,3
22.13,0.047238,0.535473,1.155778,2
22.69,0.005558,1.02729,0.258341,3
23.99,0.021176,0.873747,0.218264,4
21.0,0.003808,0.212362,0.139911,0
23.25,0.005539,1.824661,3.241301,1
21.41,0.036753,1.208248,1.718825,2
22.6,0.002237,0.219058,0.242628,0
27.97,0.020752,0.819868,0.247412,4
22.74,0.005795,3.910534,2.304051,1
22.63,0.004176,2.020662,3.772367,1
24.41,0.006338,0.787675,0.125899,3
21.12,0.00535,0.19645,0.188032,0
27.64,0.019192,0.8916,0.223581,4
21.25,0.003815,3.114528,3.476491,1
22.58,0.041579,0.631559,1.746208,2
21.6,0.005072,3.903734,4.07189,1
22.75,0.005018,3.138176,5.373517,1
21.33,0.005521,0.245468,0.174536,0
23.21,0.005323,3.741695,4.966046,1
26.31,0.01062,0.786812,0.152513,4
24.12,0.003906,0.851935,0.152523,3
21.34,0.004862,1.483506,5.410858,1
22.25,0.003369,0.26009,0.189911,0
26.38,0.029299,0.579388,0.119988,4
23.03,0.005935,3.201255,3.805653,1
24.45,0.038802,1.166056,1.957511,2
23.29,0.004832,1.166105,3.212239,1
25.2,0.024796,0.993632,0.20207,4
22.2,0.00517,2.865159,5.304878,1
22.28,0.004551,0.156358,0.278716,0
20.66,0.005093,0.13346,0.211326,0
19.88,0.004287,0.113653,0.209834,0
25.1,0.005517,0.743687,0.236174,3
23.21,0.021409,0.744255,0.215305,4
24.07,0.017383,0.953832,0.232955,4
22.02,0.004393,1.120794,0.219562,3
22.02,0.004731,2.948501,2.619645,1
23.1,0.006536,2.493286,2.085179,1
24.0,0.024804,0.764837,0.161483,4
23.64,0.021542,0.500519,0.211898,4
23.07,0.004273,0.218191,0.170513,0
21.98,0.039673,1.24538,1.752202,2
24.63,0.029966,0.798769,0.219659,4
21.44,0.005404,3.528037,5.944982,1
26.74,0.019592,0.935737,0.211633,4
20.05,0.028684,1.459848,0.829378,2
22.02,0.006174,2.066463,2.145529,1
22.48,0.005726,0.218683,0.229113,0
22.95,0.004312,0.271585,0.22095,0
20.9,0.00682,2.709654,3.053065,1
21.91,0.005749,2.049204,5.015298,1
21.07,0.03325,0.545906,1.367226,2
21.89,0.027991,0.544804,1.17581,2
22.33,0.004281,2.75315,4.091044,1
20.68,0.005521,2.37559,5.874311,1
21.47,0.004812,2.081102,3.855276,1
20.97,0.005454,0.144075,0.219241,0
27.51,0.025613,0.720158,0.167752,4
22.5,0.005092,3.487499,3.385839,1
21.73,0.005671,1.075701,0.196555,3
25.74,0.004319,1.190218,0.218011,3
21.35,0.035653,1.408782,1.171932,2
26.5,0.004449,0.880848,0.247831,3
24.04,0.004489,1.132652,0.273601,3
22.09,0.048601,0.859266,1.496143,2
23.5,0.048708,1.464251,1.325207,2
23.54,0.004787,0.846026,0.215846,3
21.12,0.005055,0.303671,0.152648,0
24.73,0.015572,0.616009,0.150465,4
22.69,0.040107,0.522134,1.849151,2
22.71,0.004805,2.074871,3.316845,1
22.19,0.02791,0.990421,1.683764,2
21.73,0.003744,0.232104,0.24225,0
21.33,0.006639,0.214735,0.198639,0
21.86,0.007028,2.652315,2.614361,1
22.16,0.020611,1.111283,1.827317,2
22.26,0.005651,2.095149,3.967415,1
25.88,0.004045,0.812802,0.251117,3
20.63,0.00442,2.663951,3.283842,1
23.02,0.004241,1.888328,5.369006,1
22.61,0.005587,0.180648,0.139496,0
21.81,0.025467,0.807026,1.388991,2
25.26,0.02154,0.824556,0.147411,4
20.45,0.007154,1.267162,3.500011,1
21.7,0.032803,1.023518,1.627077,2
23.85,0.013475,0.615146,0.1986,4
24.7,0.012997,0.81928,0.165997,4
23.33,0.003013,3.598025,5.745749,1
21.26,0.006145,0.147871,0.250622,0
25.15,0.015928,0.964345,0.235104,4
26.44,0.028193,0.933827,0.219428,4
21.93,0.003219,0.247506,0.173267,0
22.6,0.035941,1.312537,1.928647,2
20.89,0.00536,0.288368,0.207083,0
22.55,0.015359,0.592174,0.199956,4
25.86,0.005909,0.755506,0.186422,3
21.29,0.00441,0.192524,0.242019,0
26.07,0.015167,0.71385,0.156191,4
22.71,0.044174,0.72755,1.745561,2
26.47,0.020133,0.747109,0.145628,4
24.94,0.025231,0.82866,0.169164,4
22.11,0.005309,2.215559,4.960287,1
23.57,0.037449,0.546488,1.123308,2
24.84,0.004315,0.642292,0.179079,3
21.18,0.00501,0.20125,0.196351,0
21.99,0.0042,2.621452,4.817269,1
25.22,0.023003,0.831478,0.22118,4
24.06,0.048259,1.09911,1.380939,2
21.24,0.02632,0.916981,1.123125,2
23.41,0.005856,0.186983,0.200906,0
25.88,0.020328,0.742605,0.167025,4
22.8,0.004397,0.169237,0.231849,0
21.84,0.005106,0.214721,0.18,0
23.5,0.006407,0.732251,0.170867,3
23.03,0.022201,0.928165,1.215085,2
22.34,0.005695,2.454704,2.525237,1
24.62,0.015489,0.642628,0.176733,4
24.77,0.006984,0.927254,0.230845,3
27.42,0.028002,0.752114,0.181521,4
22.08,0.004941,0.29022,0.198746,0
22.81,0.005677,1.128844,0.180811,3
24.99,0.015134,0.890198,0.108457,4
22.03,0.005772,1.270966,5.106635,1
25.02,0.029207,0.72967,0.169095,4
23.12,0.004368,0.201187,0.247234,0
23.79,0.004072,0.985711,0.191372,3
22.92,0.005015,0.792647,0.244874,3
21.76,0.004846,0.234397,0.197667,0
23.4,0.005346,1.130817,0.247963,3
20.73,0.00366,0.128974,0.197522,0
22.79,0.004678,0.927555,0.183282,3
22.15,0.005778,0.82721,0.173361,3
22.65,0.003814,0.193612,0.22243,0
22.09,0.004928,0.195221,0.157179,0
24.42,0.004341,0.664969,0.170326,3
22.11,0.003839,0.30509,0.180089,0
25.16,0.004431,0.99974,0.156654,3
22.68,0.004167,0.202237,0.224488,0
22.16,0.002685,0.198483,0.2189,0
26.7,0.011007,0.8985,0.218377,4
27.22,0.029185,0.708,0.197953,4
22.04,0.005264,0.234397,0.161482,0
22.07,0.0368,1.040117,1.266864,2
24.51,0.027822,0.665839,0.188667,4
20.16,0.034129,0.890031,1.946889,2
22.82,0.002643,0.233315,0.178133,0
25.91,0.011417,0.924876,0.25811,4
24.5,0.004591,1.124856,0.157462,3
21.83,0.005618,0.209961,0.218807,0
20.86,0.004783,0.237522,0.168205,0
23.09,0.005202,1.687305,2.168143,1
27.98,0.017192,0.812224,0.166831,4
21.42,0.028166,1.067769,1.752811,2
26.38,0.019278,0.574346,0.180407,4
19.46,0.026489,0.751843,1.965275,2
19.6,0.006004,1.352779,2.842059,1
25.33,0.02317,0.587723,0.230616,4
23.24,0.006418,0.17967,0.176991,0
21.4,0.004136,3.393948,5.760247,1
25.76,0.005775,1.095836,0.174474,3
21.4,0.004015,1.662291,2.651453,1
24.48,0.004758,1.103102,0.252742,3
22.28,0.028781,0.614983,1.268568,2
22.32,0.006327,0.243183,0.13172,0
24.3,0.012891,0.639034,0.199299,4
23.57,0.014114,0.916427,0.230828,4
21.85,0.005087,1.071723,0.230723,3
23.08,0.004437,2.595227,2.494234,1
20.26,0.006484,0.273287,0.125516,0
22.79,0.004167,1.125775,0.196052,3
20.96,0.003499,3.507392,2.853822,1
26.7,0.019052,0.734441,0.23299,4
23.19,0.030344,1.128541,1.754334,2
22.46,0.006056,0.169314,0.227268,0
21.17,0.004633,0.207529,0.210422,0
21.75,0.030665,0.697142,1.819954,2
21.13,0.00572,1.778499,2.422851,1
25.39,0.006245,0.729156,0.197189,3
23.39,0.012434,0.928795,0.208344,4
21.28,0.004331,0.220869,0.245794,0
21.63,0.005145,0.200117,0.236695,0
24.46,0.006117,1.1034,0.247022,3
20.51,0.021137,1.279545,1.121206,2
22.62,0.004479,0.622236,0.236952,3
24.07,0.006529,0.115991,0.243367,0
25.73,0.016286,0.803676,0.163752,4
21.83,0.025619,1.241628,1.867873,2
21.75,0.004558,1.313273,3.689179,1
24.06,0.004695,1.173975,5.688915,1
20.85,0.006342,1.082962,2.401159,1
27.59,0.020607,0.842737,0.236735,4
21.84,0.00531,0.217276,0.195906,0
22.21,0.004048,2.259918,4.223677,1
21.82,0.004019,0.779608,0.162028,3
24.68,0.00589,1.036962,0.181064,3
22.69,0.004767,0.814394,0.25114,3
22.54,0.005198,1.601402,3.974537,1
21.35,0.0021,1.49815,2.570473,1
21.02,0.046742,1.14245,1.764418,2
25.12,0.005968,0.722633,0.285281,3
23.29,0.044339,0.675352,0.951501,2
24.5,0.003497,1.084164,0.247751,3
25.79,0.010482,0.881796,0.227015,4
21.23,0.005141,3.617111,5.821456,1
24.97,0.004892,0.756152,0.265564,3
21.26,0.003418,0.232147,0.205433,0
23.47,0.032058,0.502035,1.136816,2
23.82,0.003475,0.753017,0.163615,3
23.78,0.005786,1.06512,0.330688,3
23.23,0.003334,0.789567,0.249601,3
20.82,0.026822,1.458834,1.731561,2
26.34,0.010395,0.596205,0.240479,4
21.19,0.005073,2.417076,4.293719,1
26.73,0.02464,0.938157,0.228642,4
21.85,0.031595,1.095503,1.120345,2
23.38,0.027428,0.589343,0.170454,4
27.28,0.013185,0.578472,0.174844,4
21.31,0.004024,2.139144,5.410829,1
24.22,0.005461,2.227531,3.910054,1
22.95,0.036951,1.477933,1.309611,2
21.16,0.038092,0.954934,1.348756,2
24.3,0.02858,0.771829,0.224646,4
24.42,0.014941,0.965647,0.147884,4
21.71,0.049991,0.904668,1.02976,2
21.5,0.005916,0.234909,0.282172,0
25.69,0.002793,1.162296,0.24112,3
22.04,0.00394,2.825496,5.332129,1
21.88,0.007315,2.018196,5.534803,1
23.32,0.004905,0.302208,0.228014,0
19.37,0.004536,0.181573,0.175021,0
23.37,0.004809,1.099535,0.232919,3
26.39,0.023311,0.783364,0.235121,4
21.67,0.020254,1.065468,1.127278,2
25.27,0.026896,0.753534,0.204651,4
20.46,0.025968,0.922404,0.918406,2
23.75,0.002989,1.412798,2.27191,1
23.31,0.006695,1.160063,0.174541,3
26.45,0.019003,0.62037,0.174425,4
24.95,0.01365,0.546481,0.182013,4
24.02,0.021353,0.6705,0.237095,4
23.69,0.005842,3.328083,4.670846,1
22.45,0.005947,0.190061,0.233866,0
21.63,0.00594,2.752057,5.840762,1
24.42,0.005527,0.95718,0.169324,3
23.5,0.044697,0.898344,1.354209,2
25.15,0.012771,0.858585,0.210047,4
24.26,0.011862,0.824374,0.16999,4
22.16,0.005031,0.186194,0.235334,0
21.8,0.004455,0.233342,0.207649,0
22.77,0.003761,0.102888,0.212663,0
21.69,0.03172,1.460432,1.619045,2
21.69,0.049899,0.648932,1.602,2
23.27,0.026231,0.858927,0.87258,2
25.79,0.016353,0.754149,0.143931,4
24.73,0.02585,0.578841,0.179741,4
22.58,0.00507,0.197971,0.165098,0
20.51,0.004925,0.25798,0.246937,0
21.83,0.004867,3.526806,5.035394,1
21.79,0.004721,1.598339,2.573986,1
25.69,0.029394,0.509753,0.232499,4
24.84,0.020252,0.776516,0.232022,4
22.57,0.004451,1.857231,3.269603,1
24.59,0.005196,1.175367,0.209597,3
24.54,0.004187,1.165947,0.198146,3
22.65,0.032839,1.230031,0.888921,2
21.5,0.005348,1.065218,0.186756,3
20.55,0.004123,2.418713,4.369932,1
25.12,0.004395,1.192662,0.21834,3
23.93,0.006019,0.65974,0.197056,3
21.49,0.003481,2.585285,5.774464,1
23.71,0.021386,0.931318,1.676913,2
23.72,0.004651,1.051731,0.218292,3
25.01,0.004553,0.96785,0.275862,3
25.34,0.019849,0.544066,0.280174,4
23.08,0.04337,0.922637,1.901162,2
22.97,0.004234,0.695795,0.303367,3
26.33,0.015322,0.586264,0.248029,4
20.9,0.029354,0.610321,1.927721,2
20.94,0.027482,0.599621,1.490116,2
19.83,0.020076,1.073622,1.753253,2
25.88,0.015531,0.556299,0.152695,4
21.55,0.00166,0.15535,0.239898,0
24.2,0.018065,0.858445,0.208238,4
22.39,0.004223,0.699357,0.17014,3
23.96,0.004347,0.69637,0.240534,3
28.39,0.017869,0.72578,0.197085,4
24.1,0.004977,0.891631,0.219609,3
20.63,0.04271,1.13496,1.903176,2
22.25,0.005066,0.222143,0.173466,0
22.16,0.004663,3.389874,3.600953,1
24.84,0.015998,0.850775,0.17769,4
22.52,0.00571,2.417874,2.492671,1
22.29,0.026345,1.17015,1.444081,2
21.48,0.006185,3.931101,4.54151,1
21.98,0.004945,0.205859,0.197221,0
21.17,0.005393,0.20293,0.203207,0
21.15,0.006436,0.196032,0.22817,0
24.93,0.019573,0.8493,0.174385,4
22.76,0.006106,0.223145,0.17148,0
22.23,0.003612,0.249904,0.22216,0
23.86,0.005058,0.849196,0.221546,3
22.48,0.003912,3.022114,5.714112,1
23.57,0.004326,0.807519,0.230614,3
21.19,0.004533,2.027816,4.513207,1
24.52,0.005538,1.133929,0.216319,3
21.62,0.032922,1.312923,0.892563,2
25.93,0.017132,0.682566,0.236956,4
20.74,0.003879,0.225237,0.238231,0
23.97,0.005711,0.90208,0.18888,3
24.88,0.018949,0.812145,0.15563,4
